source,source_record_id,name,location,marketplace,market_chain_level,min_price,max_price,modal_price,currency,quantity,unit,observed_at,collected_at,source_url
wisarra,,Lablab Bean (Kone),Yangon,Bayint Naung,unspecified,15040,15580,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Mung Bean (Khayan Shwe Wah),Yangon,Bayint Naung,unspecified,13565,13915,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Mung Bean(Bego Shwe Wah),Yangon,Bayint Naung,unspecified,,5665,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Mung Bean (Wakema),Yangon,Bayint Naung,unspecified,,5665,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Corn,Yangon,Bayint Naung,unspecified,5000,6520,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Bocate,Yangon,Bayint Naung,unspecified,1740,1760,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Half Chickpea,Yangon,Bayint Naung,unspecified,3330,3585,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Soya Bean (Delta),Yangon,Bayint Naung,unspecified,5400,5700,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Soya Bean (Delta) (High Yield),Yangon,Bayint Naung,unspecified,7830,8000,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Onion (Sake Phyu Shal),Yangon,Bayint Naung,unspecified,7665,7835,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Onion (Sake Phyu Lat Gyi),Yangon,Bayint Naung,unspecified,,6100,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Onion (Sake Phyu Lat Thant),Yangon,Bayint Naung,unspecified,,6100,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Onion (Sake Phyu Lat Chaw),Yangon,Bayint Naung,unspecified,,5900,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Onion (Monywa Shal) (New),Yangon,Bayint Naung,unspecified,,5100,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Onion (Monywa Lat Gyi),Yangon,Bayint Naung,unspecified,,6300,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Onion (Monywa Lat Thant),Yangon,Bayint Naung,unspecified,,6300,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Onion (Monywa Lat Chaw),Yangon,Bayint Naung,unspecified,,6100,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Onion (Aung Pan Htoo 2),Yangon,Bayint Naung,unspecified,,5500,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Onion (Aung Pan Htoo 3),Yangon,Bayint Naung,unspecified,,5000,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Onion (Aung Pan Htoo 4),Yangon,Bayint Naung,unspecified,,6500,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Onion (Aung Pan Htoo 5),Yangon,Bayint Naung,unspecified,,7500,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Chili (Pwa) (Sin Phyu Kyun),Yangon,Bayint Naung,unspecified,,8500,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Chili (Pwa) (MyintWaKyunPaw),Yangon,Bayint Naung,unspecified,37000,38000,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Chili (Moe Htaung) (Myint Wa),Yangon,Bayint Naung,unspecified,33000,34000,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Chili (Shay) (India),Yangon,Bayint Naung,unspecified,19000,22000,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Chili (Shay) (Pantanaw),Yangon,Bayint Naung,unspecified,18500,22000,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Jaggery (Yesakyo) (Chaw),Yangon,Bayint Naung,unspecified,,4500,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Tamarind (Kyaukpadaung),Yangon,Bayint Naung,unspecified,,6365,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Tamarind (Pwintkat) (New),Yangon,Bayint Naung,unspecified,5500,7000,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Tamarind (Darzinn) (New),Yangon,Bayint Naung,unspecified,4000,4300,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Potato (OK) (Aung Pan),Yangon,Bayint Naung,unspecified,,1700,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,"Potato (S1,2) (Aung Pan)",Yangon,Bayint Naung,unspecified,,2500,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Potato (S3) (Aung Pan),Yangon,Bayint Naung,unspecified,,3200,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Potato (OK) (Heho),Yangon,Bayint Naung,unspecified,,3200,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,"Potato (S1,2) (Heho)",Yangon,Bayint Naung,unspecified,,,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Water Melon,Yangon,Thiri Mingalar Zay,unspecified,,,,MMK,1,pc,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Pomelo,Yangon,Thiri Mingalar Zay,unspecified,3000,8000,,MMK,1,pc,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Avocado,Yangon,Thiri Mingalar Zay,unspecified,2000,10000,,MMK,1,pc,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Shwe Banana,Yangon,Thiri Mingalar Zay,unspecified,4000,7000,,MMK,1,pc,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Rakhaine Banana,Yangon,Thiri Mingalar Zay,unspecified,7000,12000,,MMK,1,pc,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Banana (PheGyan),Yangon,Thiri Mingalar Zay,unspecified,5000,7000,,MMK,1,pc,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Stawberry,Yangon,Thiri Mingalar Zay,unspecified,5000,7000,,MMK,1,pc,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Chayote,Yangon,Thiri Mingalar Zay,unspecified,1500,5000,,MMK,1,pc,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Capsicum,Yangon,Thiri Mingalar Zay,unspecified,300,500,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Yard Long Bean,Yangon,Thiri Mingalar Zay,unspecified,3000,12000,,MMK,1,bundle,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Tomato,Yangon,Thiri Mingalar Zay,unspecified,2500,3500,,MMK,1,box,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Snake Gourd,Yangon,Thiri Mingalar Zay,unspecified,3000,5000,,MMK,1,bundle,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Radish,Yangon,Thiri Mingalar Zay,unspecified,5000,8000,,MMK,1,bundle,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,"Wheat (Myinmu, Myaung) (New)",Mandalay,Mandalay,unspecified,250000,260000,,MMK,60,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Wheat (Kalay) (New),Mandalay,Mandalay,unspecified,250000,260000,,MMK,60,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,"Wheat (Sadaung, Butalin) (New)",Mandalay,Mandalay,unspecified,185000,195000,,MMK,60,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Wheat (Monywa) (New),Mandalay,Mandalay,unspecified,250000,260000,,MMK,60,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Wheat (Shan),Mandalay,Mandalay,unspecified,250000,260000,,MMK,60,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Chick Pea (Taiwan) (New),Mandalay,Mandalay,unspecified,185000,200000,,MMK,56,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Chick Pea (929) (New),Mandalay,Mandalay,unspecified,217000,220000,,MMK,56,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,White Chick Pea (V2) (New),Mandalay,Mandalay,unspecified,,232000,,MMK,57,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,White Chick Pea (V7) (New),Mandalay,Mandalay,unspecified,,236000,,MMK,57,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Blackgram (New),Mandalay,Mandalay,unspecified,232000,233000,,MMK,60,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Red Pigeon Pea (New),Mandalay,Mandalay,unspecified,285000,310000,,MMK,60,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Green pea,Mandalay,Mandalay,unspecified,302000,303000,,MMK,59.25,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Blue Cow Pea (New),Mandalay,Mandalay,unspecified,380000,420000,,MMK,54.25,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,White Cow Pea (New),Mandalay,Mandalay,unspecified,185000,200000,,MMK,60,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Mung Bean,Mandalay,Mandalay,unspecified,230000,250000,,MMK,56.25,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Lentil,Mandalay,Mandalay,unspecified,220000,260000,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Lablab Bean (Ka),Mandalay,Mandalay,unspecified,,12200,,MMK,55.25,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Lablab Bean (La),Mandalay,Mandalay,unspecified,770000,780000,,MMK,55.25,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Lablab Bean (Ta),Mandalay,Mandalay,unspecified,730000,750000,,MMK,55.25,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Butter Bean (Gyi),Mandalay,Mandalay,unspecified,690000,700000,,MMK,56.25,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Butter Bean (Lat),Mandalay,Mandalay,unspecified,,350000,,MMK,56.25,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Butter Bean (Small),Mandalay,Mandalay,unspecified,250000,270000,,MMK,56.25,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Soya Bean (Shan),Mandalay,Mandalay,unspecified,220000,225000,,MMK,53.25,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,"White Sesame (New) (1,2,3)",Mandalay,Mandalay,unspecified,370000,375000,,MMK,45,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Black Sesame (Winter),Mandalay,Mandalay,unspecified,415000,425000,,MMK,45,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Brown Sesame (Old),Mandalay,Mandalay,unspecified,400000,480000,,MMK,45,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Niger Flower (New),Mandalay,Mandalay,unspecified,390000,400000,,MMK,45,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Onion (New) (John Gyi),Magway,Pakokku,unspecified,,76500,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Onion (New) (John Lat),Magway,Pakokku,unspecified,3500,5550,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Onion (Old),Magway,Pakokku,unspecified,,,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Groundnut Oil,Magway,Pakokku,unspecified,,16500,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Chick pea (v2),Mandalay,Myingyan,unspecified,4000,5000,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Chick Pea (929),Mandalay,Myingyan,unspecified,,3850,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,CP Corn,Mandalay,Myingyan,unspecified,,3950,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Blue Cow Pea,Mandalay,Myingyan,unspecified,8000,9500,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Groundnut (Red) (New),Sagaing,Monywa,unspecified,,,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Brown Sesame (New),Sagaing,Monywa,unspecified,,13500,,MMK,1,basket,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Black Sesame (New),Sagaing,Monywa,unspecified,120000,130000,,MMK,1,basket,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,"Chick Pea (929) (New, Old)",Sagaing,Monywa,unspecified,,76000,,MMK,1,basket,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Chick Pea (V2)) (New),Sagaing,Monywa,unspecified,74000,78000,,MMK,1,basket,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Black Gram(New),Sagaing,Monywa,unspecified,,79000,,MMK,1,basket,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Black Sesame (Samone) (New),Magway,Aunglan,unspecified,,,,MMK,1,bag,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Blue Sesame (Thant) (New),Magway,Aunglan,unspecified,380000,420000,,MMK,1,bag,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Lablab Bean (Shwe Kyun),Magway,Aunglan,unspecified,,400000,,MMK,1,basket,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Lablab Bean (Lat Chaw),Magway,Aunglan,unspecified,245000,260000,,MMK,1,basket,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,CP Corn (Kyautme),Shan,Lashio,unspecified,,171000,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,CP Corn (Naunghkio),Shan,Lashio,unspecified,,140000,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,CP Corn (Hsipaw),Shan,Lashio,unspecified,,135000,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,CP Corn (Muse),Shan,Lashio,unspecified,128000,131500,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Chick Pea (Holland),Magway,Magway,unspecified,110000,110500,,MMK,19,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Chick Pea (Small),Magway,Magway,unspecified,,100000,,MMK,19,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Lablab Bean (White),Magway,Magway,unspecified,,,,MMK,19,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Blackgram,Magway,Sinphyukyun,unspecified,,,,MMK,1,viss,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Lablab Bean,Magway,Sinphyukyun,unspecified,,71000,,MMK,1,basket,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Mung Bean,Magway,Sinphyukyun,unspecified,,,,MMK,1,basket,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Rice (Yadanar Toe) (20%),Bago,Paungde,unspecified,,115000,,MMK,100,basket,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Rice (Inn Lal) (New) (Dry),Bago,Paungde,unspecified,,2080000,,MMK,100,basket,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Blackgram,Bago,Paungde,unspecified,,77000,,MMK,1,basket,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Chick Pea (Holland) (New),Bago,Paungde,unspecified,,2509000,,MMK,1,basket,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Rice (Taung Pyan) (Old),Bago,Nattalin,unspecified,,1748000,,MMK,100,basket,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Rice (Inn Lal),Bago,Nattalin,unspecified,,72000,,MMK,100,basket,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Rice (Ngwe Toe) (Old),Bago,Nattalin,unspecified,,2603700,,MMK,100,basket,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Blackgram (New),Bago,Pyay,unspecified,,1886000,,MMK,1,basket,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Pigeon Pea (New),Bago,Pyay,unspecified,,82000,,MMK,1,basket,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Red Sesame,Bago,Pyay,unspecified,,2609000,,MMK,1,bag,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Black Sesame (Samone),Bago,Pyay,unspecified,,117000,,MMK,1,bag,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Black Sesame,Bago,Pyay,unspecified,,1886000,,MMK,1,bag,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Thuka (New),Bago,Pyay,unspecified,,82000,,MMK,1,bag,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Yadanar Toe (Na) (85%),Bago,Pyay,unspecified,1000,1200,,MMK,1,bag,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Taung Pyan (Old),Bago,Pyay,unspecified,1200,1400,,MMK,1,bag,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Paddy (Paw San) (Rainy 2022),Pathein,Pathein,unspecified,2500,3300,,MMK,100,basket,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Rice (Paw San) (Rainy 2022),Pathein,Pathein,unspecified,12000,16000,,MMK,1,bag,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Paddy (Emata) (Rainy 2022)(Ma Naw Thu Kha),Pathein,Pathein,unspecified,3000,4000,,MMK,100,basket,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Rice (Emata) (Rainy 2022)(Ma Naw Thu Kha),Pathein,Pathein,unspecified,800,1200,,MMK,1,bag,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Paddy (Emata) (Rainy 2022),Pathein,Myaungmya,unspecified,800,1500,,MMK,1,basket,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Rice (Emata) (Rainy 2022),Pathein,Myaungmya,unspecified,7000,8000,,MMK,1,bag,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Paddy (Emata) (Rainy 2022)(Ma Naw Thu Kha),Pathein,Myaungmya,unspecified,1700,3500,,MMK,100,basket,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Paddy (Paw San) (Rainy 2022),Pathein,Dedaye,unspecified,650,745,,MMK,100,basket,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
wisarra,,Rice (Paw San) (Rainy 2022),Pathein,Dedaye,unspecified,263,277,,MMK,1,bag,2026-08-08T00:00:00Z,2026-08-10T17:32:57Z,https://wisarra.com/en/market-price
