source,source_record_id,name,location,marketplace,market_chain_level,min_price,max_price,modal_price,currency,quantity,unit,observed_at,collected_at,source_url
wisarra,,Chick Pea (Thiwan) (Old),Sagaing,Monywa,unspecified,123000,126000,,MMK,1,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Chick Pea (V2)) (New),Sagaing,Monywa,unspecified,72000,73100,,MMK,1,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Chick pea (v2),Mandalay,Myingyan,unspecified,3900,4500,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Chili (Moe Htaung) (Myint Wa),Yangon,Bayint Naung,unspecified,33000,34000,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Chili (Pwa) (MyintWaKyunPaw),Yangon,Bayint Naung,unspecified,35000,36000,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Chili (Pwa) (Sin Phyu Kyun),Yangon,Bayint Naung,unspecified,,8500,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Chili (Shay) (India),Yangon,Bayint Naung,unspecified,17000,20000,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Chili (Shay) (Pantanaw),Yangon,Bayint Naung,unspecified,16000,17500,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Corn,Yangon,Bayint Naung,unspecified,5000,6520,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Custard,Shan,Aungpan,unspecified,,103000,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Eggplant,Shan,Aungpan,unspecified,,213000,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Garden Pea,Shan,Aungpan,unspecified,3600,4000,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Garlic (Htoo 4.5),MON,Mawlamyine,unspecified,,88000,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Garlic (Kyu gote),MON,Mawlamyine,unspecified,,95000,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Green pea,Mandalay,Mandalay,unspecified,,288000,,MMK,59.25,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Green pea,Yangon,Bayint Naung,unspecified,4120,4300,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Groundnut,Shan,105mile,unspecified,,,,USD,1,ton,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Groundnut (Red) (New),Sagaing,Monywa,unspecified,,,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Groundnut (White) (New),Sagaing,Monywa,unspecified,11500,11600,,MMK,1,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Groundnut Oil,Magway,Pakokku,unspecified,,15000,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Half Chickpea,Yangon,Bayint Naung,unspecified,3165,3335,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Jaggery (Yesakyo) (Chaw),Yangon,Bayint Naung,unspecified,3900,4000,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Lablab Bean,Magway,Sinphyukyun,unspecified,,68000,,MMK,1,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Lablab Bean (Ka),Mandalay,Mandalay,unspecified,,12200,,MMK,55.25,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Lablab Bean (Kone),Yangon,Bayint Naung,unspecified,13625,13810,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Lablab Bean (Lat Chaw),Magway,Aunglan,unspecified,220000,235000,,MMK,1,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Lablab Bean (Shwe Kyun),Magway,Aunglan,unspecified,,370000,,MMK,1,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Lablab Bean (Shwe Kyun),Yangon,Bayint Naung,unspecified,,4210,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Lablab Bean (Ta),Mandalay,Mandalay,unspecified,710000,720000,,MMK,55.25,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Lablab Bean (White),Magway,Magway,unspecified,,,,MMK,19,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Lentil,Mandalay,Mandalay,unspecified,210000,240000,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Maize,Shan,105mile,unspecified,,,,USD,1,ton,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Mung Bean,Magway,Sinphyukyun,unspecified,,,,MMK,1,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Mung Bean,Shan,105mile,unspecified,,4500,,USD,1,ton,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Mung Bean (Khayan Shwe Wah),Yangon,Bayint Naung,unspecified,11735,11915,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Mung Bean (Wakema),Yangon,Bayint Naung,unspecified,,5500,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Mung Bean(Bego Shwe Wah),Yangon,Bayint Naung,unspecified,,5500,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Niger Flower (New),Mandalay,Mandalay,unspecified,335000,340000,,MMK,45,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Onion,MON,Mawlamyine,unspecified,,2300000,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Onion (Aung Pan Htoo 3),Yangon,Bayint Naung,unspecified,,4500,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Onion (Aung Pan Htoo 4),Yangon,Bayint Naung,unspecified,,5700,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Onion (Aung Pan Htoo 5),Yangon,Bayint Naung,unspecified,,7000,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Onion (Monywa Shal) (New),Yangon,Bayint Naung,unspecified,,3100,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Onion (New) (John Gyi),Magway,Pakokku,unspecified,,73000,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Onion (New) (John Lat),Magway,Pakokku,unspecified,2000,4000,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Onion (Old),Magway,Pakokku,unspecified,,,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Onion (Sake Phyu Lat Chaw),Yangon,Bayint Naung,unspecified,,4100,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Onion (Sake Phyu Lat Gyi),Yangon,Bayint Naung,unspecified,,4300,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Onion (Sake Phyu Lat Thant),Yangon,Bayint Naung,unspecified,,4300,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Onion (Sake Phyu Shal),Yangon,Bayint Naung,unspecified,7165,7335,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Paddy (Emata) (New)(Rainy 2022)(Ma Naw Thu Kha),Pathein,Pyapon,unspecified,317,345,,MMK,100,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Paddy (Emata) (Rainy 2022),Pathein,Myaungmya,unspecified,1500,2000,,MMK,1,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Paddy (Emata) (Rainy 2022),Pathein,Pyapon,unspecified,417,691,,MMK,100,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Paddy (Emata) (Rainy 2022)(Ma Naw Thu Kha),Pathein,Myaungmya,unspecified,1500,1800,,MMK,100,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Paddy (Emata) (Rainy 2022)(Ma Naw Thu Kha),Pathein,Pathein,unspecified,4000,4500,,MMK,100,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Paddy (Paw San) (Rainy 2022),Pathein,Dedaye,unspecified,650,745,,MMK,100,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Paddy (Paw San) (Rainy 2022),Pathein,Pathein,unspecified,1000,1500,,MMK,100,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Peasant Banana,Yangon,Thiri Mingalar Zay,unspecified,1500,3000,,MMK,1,pc,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Pigeon Pea (New),Bago,Pyay,unspecified,,82000,,MMK,1,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Pigeon Pea (RC) (2021),Yangon,Bayint Naung,unspecified,,3603000,,MMK,1,ton,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Pomelo,Yangon,Thiri Mingalar Zay,unspecified,3000,12000,,MMK,1,pc,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Potato (OK) (Aung Pan),Yangon,Bayint Naung,unspecified,,3500,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Potato (OK) (Heho),Yangon,Bayint Naung,unspecified,,3500,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,"Potato (S1,2) (Aung Pan)",Yangon,Bayint Naung,unspecified,,4000,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,"Potato (S1,2) (Heho)",Yangon,Bayint Naung,unspecified,,,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Potato (S3) (Aung Pan),Yangon,Bayint Naung,unspecified,,4000,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Pumpkin,Shan,Aungpan,unspecified,3000,6000,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Radish,Yangon,Thiri Mingalar Zay,unspecified,5000,6000,,MMK,1,bundle,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Rakhaine Banana,Yangon,Thiri Mingalar Zay,unspecified,7000,12000,,MMK,1,pc,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Red Pea Pyarr,Mandalay,Myingyan,unspecified,,1500,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Red Pigeon Pea (New),Mandalay,Mandalay,unspecified,290000,295000,,MMK,60,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Red Sesame,Bago,Pyay,unspecified,,2609000,,MMK,1,bag,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Rice (90 Day Thit Shal),Yangon,War Tan,unspecified,,105000,,MMK,1.5,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Rice (Emata 25%),Yangon,War Tan,unspecified,68000,72000,,MMK,1.5,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Rice (Emata) (New)(Rainy 2022)(Ma Naw Thu Kha),Pathein,Dedaye,unspecified,1238,1265,,MMK,1,bag,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Rice (Emata) (New)(Rainy 2022)(Ma Naw Thu Kha),Pathein,Pyapon,unspecified,526,581,,MMK,1,bag,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Rice (Emata) (Rainy 2022),Pathein,Myaungmya,unspecified,6000,7000,,MMK,1,bag,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Rice (Emata) (Rainy 2022),Pathein,Pyapon,unspecified,786,923,,MMK,1,bag,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Rice (Emata) (Rainy 2022)(Ma Naw Thu Kha),Pathein,Myaungmya,unspecified,,,,MMK,1,bag,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Rice (Emata) (Rainy 2022)(Ma Naw Thu Kha),Pathein,Pathein,unspecified,1000,1500,,MMK,1,bag,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Rice (Inn Lal),Bago,Nattalin,unspecified,,72000,,MMK,100,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Rice (Inn Lal) (New) (Dry),Bago,Paungde,unspecified,,2080000,,MMK,100,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Rice (MyaungMya Pathein Paw San) (New),Yangon,War Tan,unspecified,150000,156000,,MMK,1.5,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Rice (Nga Sein) (New),Yangon,War Tan,unspecified,65000,69000,,MMK,1.5,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Rice (Ngwe Toe) (Old),Bago,Nattalin,unspecified,,2603700,,MMK,100,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Rice (Paw San Nae Sone) (New),Yangon,War Tan,unspecified,133000,142000,,MMK,1.5,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Rice (Paw San) (Rainy 2022),Pathein,Dedaye,unspecified,263,277,,MMK,1,bag,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Rice (Paw San) (Rainy 2022),Pathein,Pathein,unspecified,12000,16000,,MMK,1,bag,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Rice (Pyapon Paw San) (New),Yangon,War Tan,unspecified,155000,165000,,MMK,1.5,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Rice (Shwebo Paw San),Yangon,War Tan,unspecified,200000,215000,,MMK,1.5,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Rice (Taung Pyan) (Old),Bago,Nattalin,unspecified,,1748000,,MMK,100,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Rice (Thee Htet Shal),Yangon,War Tan,unspecified,65000,69000,,MMK,1.5,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Rice (Yadanar Toe) (20%),Bago,Paungde,unspecified,,115000,,MMK,100,basket,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Shwe Banana,Yangon,Thiri Mingalar Zay,unspecified,4000,7000,,MMK,1,pc,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Snake Gourd,Yangon,Thiri Mingalar Zay,unspecified,25000,50000,,MMK,1,bundle,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Soya Bean (Delta),Yangon,Bayint Naung,unspecified,5350,5700,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Soya Bean (Delta) (High Yield),Yangon,Bayint Naung,unspecified,7415,7500,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Stawberry,Yangon,Thiri Mingalar Zay,unspecified,4000,7000,,MMK,1,pc,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Sultani Sultapya,Yangon,Bayint Naung,unspecified,10500,11170,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Tamarind (Darzinn) (New),Yangon,Bayint Naung,unspecified,4500,4800,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Tamarind (Kyaukpadaung),Yangon,Bayint Naung,unspecified,,6000,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Tamarind (Pwintkat) (New),Yangon,Bayint Naung,unspecified,6000,7200,,MMK,1,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Taung Pyan (Old),Bago,Pyay,unspecified,800,1400,,MMK,1,bag,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Thuka (New),Bago,Pyay,unspecified,,82000,,MMK,1,bag,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Tomato,Yangon,Thiri Mingalar Zay,unspecified,1500,2500,,MMK,1,box,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Water Melon,Yangon,Thiri Mingalar Zay,unspecified,,,,MMK,1,pc,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
